,U299,U300,U301,U302,U303,U304,U305,U306,U307,U308,U309,U310,U311,U312,U313,U314,U315,U316,U317,U318,U319,U320,U321,U322,U323,U324,U325,U326,U327,U328,U329,U330,U331,U332,U333,U334,U335,U336,U337,U338,U339,U340,U341,U342,U343,U344,U345,U346,U347,U348,U349,U350,U351,U352,U353,U354,U355,U356,U357,U358,U359,U360,U361,U362,U363,U364,U365,U366,U367,U368,U369,U370,U371,U372,U373,U374,U375,U376,U377,U378,U379,U380,U381,U382,U384,U386,U387,U388,U389,U391,U392,U394,U395,U397,U398
U312,,,,,,,,,,,,,,1.0,0.3762806709256699,0.2380718219934726,0.2952193185372931,0.389068589959061,0.20906926943154333,0.1293018712070085,0.6921439518102216,0.30668581550156726,0.3107634813520296,0.32227786065392944,0.2812690309695403,0.3459053110158528,0.49459808604778416,0.360793824909525,0.3316245825213827,0.14815653105190693,0.8365752669966798,0.24038755499995748,0.2989059006638437,0.09654103608771529,0.3410684771532757,0.09065993133401627,0.2848136070784365,0.29061230159714174,0.18948530658755994,0.4432895802590988,0.3371974934237656,0.12481802956776006,0.16758200485906996,0.19802387259137103,0.0675995054263992,0.05816009864335745,0.2473115276114917,0.5671351761473392,0.20436083027084048,0.16064211019214236,0.31183664364222696,0.29882626607218027,0.3684620675665416,0.25811472445492106,0.23342760670596738,0.33262252569764966,0.5370287232628443,0.33016131735900744,0.07152169086637968,0.21369347194701174,0.16677741170017332,0.13622326947304117,0.2775299700576717,0.24828797175057654,0.36960838547718466,0.07797402767352389,0.5235677658094349,0.1602450641278325,0.3055405499391199,0.2655150157778759,0.15881964130269485,0.24143335633334195,0.4885762734328719,0.4137834068796681,0.15275690718987567,0.21175172479690602,0.3609280257514482,0.46690834321925084,0.16065163815346292,0.12417531701482165,0.15082308445708034,0.2962891898145448,0.2656874853187044,0.1934920935071644,0.4561185080657083,0.5309799634177618,0.25319686651984974,0.3336555621656471,0.2766694005003943,0.6256800689684803,0.2697678686719576,0.4200132409485886,0.08480205315408729,0.5260506372078374,0.030694856473726002
U313,,,,,,,,,,,,,,,1.0,0.5048609865713953,0.46452245326763597,0.388334268354238,0.25400344500537186,0.19988524943431182,0.17666022484246063,0.5504273615848375,0.504638056174011,0.40117302571328595,0.7721797835150421,0.6276966923588756,0.4136416734397763,0.6137718992813873,0.5127065440725365,0.20041779277660796,0.1470027849678405,0.5898987906577909,0.7434905387716052,0.2475290570962412,0.42042244265454787,0.18610582531687747,0.30050113678372986,0.5471410894871009,0.6734423593599902,0.3270687469976285,0.6836097615840383,0.3011496442319676,0.2960619940995873,0.456820086449051,0.3116963772064017,0.16657562900251444,0.3537397479399996,0.2037498283133401,0.3741773542427579,0.25330186813340644,0.7214461190138088,0.8999621295735234,0.6630914039886303,0.7343535943569348,0.5197126016065038,0.6486618963220785,0.4945557809519485,0.8252441537336601,0.20026359984547712,0.43999278668756725,0.2700145166628493,0.4503438614077507,0.5629571774902367,0.6044725753443249,0.4099115404002552,0.30746952083151474,0.3088921905172749,0.2650582939673492,0.5139942406448264,0.4085850688609397,0.28103573068929666,0.51455850122272,0.6664636673287503,0.2972647496159927,0.24400527404185082,0.4557918849348048,0.9637589121594364,0.22358373025293174,0.25004284544580724,0.3006256914326968,0.2841340554423434,0.27312882186767107,0.5831157466367655,0.350616813108637,0.487833096612949,0.2634716800108763,0.4169312380903543,0.7060966188361297,0.5217993846014216,0.5532357640595076,0.4433234231956448,0.47821567709183777,0.22047895342032867,0.5466986323197368,0.22202880419045787
U314,,,,,,,,,,,,,,,,1.0,0.42972224455518937,0.30772248793727475,0.26725099397699104,0.12043310889944984,0.12711522585326482,0.32000628552484406,0.4134552369195434,0.26728785783817594,0.37202171571329523,0.5452143845333708,0.24330919993530045,0.44431784737094415,0.440222193213604,0.722544072028621,0.09461343681033076,0.3229776068889649,0.5099417042710195,0.15340276610055023,0.24795083827238276,0.1585018067415066,0.29277581006825304,0.3566097250735361,0.36388758760349316,0.24930040945550677,0.4722378873041186,0.19047397500518579,0.30254319080274755,0.33653118001907695,0.14167193193475136,0.11956756067462775,0.31562248990305924,0.12254633677106778,0.34886601859527533,0.25148628460892736,0.4776180363711216,0.5006760358980032,0.4830158223325342,0.4519182601013125,0.3417975052266502,0.42411488154076604,0.3685955734869358,0.5318668686547738,0.12325298771741101,0.3754932948284408,0.2125462416022961,0.248900044264423,0.45755360395801575,0.44429830614557114,0.32399078230005024,0.14427507142829216,0.3059392003245471,0.2533427952144773,0.3581701133553422,0.29152977085237625,0.2911720453336173,0.4380372805500083,0.48713034713772213,0.19686559083003136,0.2936317161734675,0.34527161833418313,0.492918754714013,0.11435688616476088,0.3040017993006331,0.2080323539219255,0.27867509522883605,0.4110183386715644,0.32581691930339446,0.3538391516141835,0.4026646606807147,0.18536557755956923,0.33875435222092265,0.548796178499516,0.44806472847204887,0.39327820313182604,0.3649833139522247,0.4114386450959264,0.15646230853151896,0.33337495374928944,0.09685907563485191
U315,,,,,,,,,,,,,,,,,1.0,0.4034086818462305,0.27487231586581967,0.1828336481752608,0.21364257480798252,0.44549704798851386,0.5138184966538938,0.4065103690214704,0.3243592983428875,0.7012123593735556,0.4410087786933868,0.6257255968435594,0.5284265035465924,0.17078370929130737,0.11720182928410745,0.33037891924468094,0.7240762368931848,0.18544658906963785,0.3237333862963446,0.2662712315228992,0.6500394480050967,0.3987769933153496,0.2904060410291741,0.4130357412693304,0.6209503182423644,0.3559810149398531,0.7448312509662104,0.547322918939124,0.15751681012476557,0.1851381110127055,0.6085720575638365,0.1783717669491274,0.4448711027200478,0.33687677383146425,0.5303236116033876,0.4816215524162033,0.6426782871166032,0.6933811467459586,0.5484991996408218,0.6331789318778416,0.5663531068607384,0.574647490851823,0.13348693183621446,0.5460466620067651,0.2451569689990622,0.3543177287906055,0.7171363222913062,0.638504513919535,0.5743752804055464,0.17988012381453064,0.549089181531375,0.4205640288015673,0.42481262236128897,0.5266716435339008,0.656716556690826,0.7782479241252889,0.5891204964625819,0.3421072079869715,0.47526607852467756,0.5666115817337188,0.46132625299753854,0.23137881988606698,0.6118838413006368,0.36396426959574535,0.5986422294851923,0.7052480647274327,0.34850336589025477,0.5687625230790451,0.5378948612917195,0.24213320426765506,0.4795173170838679,0.6347375076494566,0.603050429631649,0.4572910286662822,0.6554821643745817,0.5710188338784522,0.21310072700019425,0.390708011814113,0.13739292329241537
U316,,,,,,,,,,,,,,,,,,1.0,0.2181005541366694,0.11435426779742953,0.2581297080685796,0.3143690083459968,0.3919691195714535,0.678964961381663,0.31699579410304546,0.42519855359077574,0.3350536751798571,0.545160053261271,0.4266375530916829,0.12302579612077222,0.23752969533939716,0.2515154275457187,0.4137116089988564,0.13411405506065677,0.27146696586232,0.15316947155000016,0.3110571789948318,0.31192826392164746,0.24406733224070373,0.2879898356621809,0.3943640983806787,0.16997197523346186,0.30994970052953325,0.3367984074600548,0.16031996856804068,0.09792506120548633,0.3790031715454317,0.21784718241874215,0.3098900179877314,0.24502863435012825,0.4260274952514321,0.3767575566540761,0.415174550283684,0.3633722133138221,0.29015516844308126,0.38502660548254436,0.38982295040998316,0.4539217050474586,0.10028005026391444,0.30732506252344277,0.16850604259160695,0.22056458441682406,0.4094816480360598,0.3918628261343776,0.35156896130226856,0.16628510627508974,0.3772300100624071,0.253736146236889,0.3196317464204596,0.28521570898963844,0.29189590799357845,0.39799587363404765,0.43283713784070615,0.239323615280319,0.25866216830500943,0.2677681459426408,0.3685302278149053,0.19670883547852008,0.31097843706224465,0.16544773169871077,0.26349691945267095,0.3333368597072737,0.2581489058433633,0.2926985325839836,0.43860546574024445,0.2621823226144511,0.37893142671519453,0.4653179465024806,0.4346522649159815,0.42219344254560265,0.3743093124598515,0.4157314783084066,0.1616682755600959,0.3822682764587234,0.12105565483474486
U317,,,,,,,,,,,,,,,,,,,1.0,0.07543549060550943,0.1865848109266204,0.24126414250558834,0.36410549850373275,0.21126552325066214,0.1875576065226594,0.3160972255250205,0.2517711835210654,0.32488146682328695,0.5035598231443855,0.08192598313214902,0.06016346687543759,0.1434641191158794,0.23774762910685404,0.06014623047159655,0.21650778662274053,0.06788288169785672,0.1926859768465807,0.2169943272178716,0.13053463783350372,0.2507333104679327,0.27383132698977425,0.09900297729060585,0.17665190906602274,0.21985235515923016,0.07601290674165401,0.05306804111794199,0.2072950421130733,0.18785835108747617,0.2826989973731559,0.09941737829127525,0.2527267260856592,0.22156025953955405,0.28507403506581863,0.21607936280574946,0.2061540498201723,0.25216646849563457,0.29222273663625065,0.29565522176882914,0.06390336271816119,0.2182342630238637,0.19280209783291413,0.1263916085860521,0.26199139126142634,0.29147551154061085,0.20862783434053464,0.07042833873969687,0.29742704305472134,0.1610233170238149,0.2575768220313395,0.716486173924592,0.1810943529134298,0.224295530352731,0.40187087779677594,0.19727605545710003,0.17228585653049935,0.17371855016970184,0.20872589277548953,0.1906480556759978,0.2331277209398861,0.10213547306621386,0.14976317291685867,0.23009039665744546,0.1522067134869904,0.2064710210640177,0.3224068291564815,0.25688089686769855,0.22619535590158502,0.35863839757750715,0.2770015893283146,0.35872781088390765,0.3015813040271022,0.7239895391679996,0.13286089869259585,0.34038594357372837,0.0408102488405602
U318,,,,,,,,,,,,,,,,,,,,1.0,0.1315436727688627,0.30450229861748257,0.16422730479854503,0.16442126185663677,0.19658513073228456,0.24411764601396926,0.26118342549358653,0.25393742968008315,0.41144646744660557,0.2996804950851817,0.046067287739756574,0.11099760107779383,0.1963561185164363,0.04720315706465232,0.1991076404751737,0.08332780550073761,0.14625211584999387,0.13089160245668624,0.12003387797465019,0.24445211955483775,0.19101714920351115,0.10856067137804055,0.18478208079467848,0.18651242761486758,0.1414181137899586,0.15256109001101642,0.23128415177510797,0.12313497510131746,0.1732800256192174,0.14446851175848038,0.18901253664087792,0.18070040803092702,0.18805761650844602,0.18785421735713945,0.23423234704360668,0.280844836934228,0.17663609856096854,0.18771731414549084,0.05559633506763399,0.21770131023745548,0.12014471442098677,0.1868314466086673,0.20750272790003083,0.1620046256697393,0.1916734218870982,0.1648827515069911,0.1937700557300855,0.11813739980306565,0.30045181426303336,0.1573609137921321,0.14432052343398669,0.1893905837161631,0.24636409064954815,0.1404296410084659,0.14179175033764038,0.16076305457394524,0.1527605916859812,0.1601351750070769,0.16003284506101614,0.10876740721766769,0.16467983167603176,0.200500292112025,0.1734778530527755,0.14331726527945712,0.18804721469684113,0.12694605566377584,0.2016373809723233,0.16791915672007582,0.17994199121614715,0.16826497862728845,0.23660490567745845,0.17066875671192128,0.08570455184898515,0.2292255607676727,0.11455491929592979
U319,,,,,,,,,,,,,,,,,,,,,1.0,0.226421369357796,0.21510416909185495,0.20654536839453136,0.14268517351852697,0.2480679852279401,0.7662414149662662,0.24665063030406423,0.260489876720241,0.09620345037909098,0.2981609816776233,0.1303207557327626,0.15937286217586705,0.031012680115703593,0.22822827418272745,0.0690959761233071,0.3272690196021979,0.1924396675104871,0.04409438135314289,0.7062010940401013,0.1361938228549632,0.06938627622982521,0.17944405369850633,0.12731392163490687,0.05502367267336503,0.04667725861834689,0.3030636782293382,0.9619542684031053,0.09758943679845881,0.15995856580845724,0.15366504996822666,0.12124637743890725,0.26686259847716964,0.10817608550673172,0.11991578473294993,0.2935579361743247,0.6156531248242201,0.17204881894600962,0.03703436541965565,0.1069222177137613,0.06790799920768587,0.06340595804872756,0.17083323864937405,0.11407590578127134,0.19148050999714528,0.06763850503502024,0.7383239895406278,0.15258035826271368,0.2541856082609566,0.29171284889353116,0.1754042231795274,0.23612049620165965,0.4941713070477757,0.6052322216897061,0.13355115517329072,0.13429838819597179,0.12004741261068431,0.8839374914846923,0.17630488055014895,0.08390923921526515,0.13380373351145902,0.4016665613474603,0.07263470902137614,0.11630233104948758,0.5239471832076185,0.9286886604762786,0.32042546773938174,0.20306736584475235,0.2612167633635298,0.7378407947359605,0.3002518932901598,0.3840585409343436,0.07452429179550679,0.4129559449753836,0.05264816198490971
U320,,,,,,,,,,,,,,,,,,,,,,1.0,0.5520848952418558,0.4523781916160949,0.4455982430931625,0.5152137193594652,0.5872886925166515,0.6082767867304293,0.5986513264492875,0.16063645244091132,0.10257688197314777,0.30133704277429885,0.48796686424153096,0.11895261782666104,0.5639215728424408,0.16147935876783837,0.2812981883287549,0.3814005899441839,0.3757690202299266,0.5410250836263444,0.5209235247099565,0.28718844217474765,0.40713930925838626,0.4519388433952335,0.24748652254789255,0.15528621197265333,0.5523154267430614,0.2307743980080692,0.46472438651242226,0.31594475216851653,0.545870023458932,0.4928204760056832,0.5055523335097789,0.478573218610417,0.5402805595632191,0.63442237084822,0.45586144377485144,0.5186866674885003,0.1514923047854002,0.43852644190391465,0.2778232255150611,0.3239788506479178,0.4952407038880497,0.4330928391754085,0.412149047533645,0.2738705158507191,0.37039896505203623,0.2666407350649308,0.47623790916941067,0.36220152969843794,0.2703699788755602,0.4364401667516676,0.5955555694311342,0.3159074771049858,0.24395788516673503,0.39712325574876783,0.42637381030667837,0.32565313098309,0.4057659337698148,0.2570029651203764,0.3575112522795147,0.4027012643360544,0.41281854773066956,0.38464730094109706,0.504634179102185,0.2907015280512039,0.4772516401506723,0.5343090455914492,0.4803361153446154,0.47782201995355983,0.5677702476098445,0.5089964936881465,0.24263771501277379,0.5837499152606623,0.1792882912741864
U321,,,,,,,,,,,,,,,,,,,,,,,1.0,0.46684935305573216,0.3891996619857724,0.6326338682917927,0.41718204520668395,0.7568194172085397,0.7921011622807771,0.15624108710564918,0.08518719673164862,0.3258008463626955,0.49510079221167136,0.14530334279554863,0.4388594586362353,0.13655249733054697,0.33098374529574087,0.5906579384625074,0.3346200578946996,0.48702769614695124,0.6271597017181553,0.29029256445275636,0.3642213774195397,0.4985405354980654,0.17742524625484427,0.127201147912432,0.4562280559296551,0.24307637725176803,0.6246113088237675,0.2452800255426742,0.578524732027694,0.49928194345556803,0.5581021532718708,0.48749705597145276,0.4586563309068797,0.5038632485761821,0.5705763872392905,0.6677822666075067,0.1747467635047853,0.48042242504755156,0.24805709213258867,0.2807931903299724,0.520591158125834,0.5490768713540126,0.4336824540989223,0.14437777448873543,0.46740998240870574,0.3473477295435554,0.626336479257878,0.38481505959876494,0.30582012525703617,0.4528523517127573,0.645076569227727,0.3134175425320298,0.3015921735699199,0.44037361858562457,0.4789254694334423,0.2236039127974862,0.45145230109995316,0.2384823543806535,0.32879818173758046,0.46265953823674594,0.3707952688714021,0.5141523017401867,0.6583478695811616,0.370365021154417,0.469458252160998,0.770778482331286,0.5841971357104696,0.6887027138614202,0.5913102632937209,0.6822660774778014,0.27275422011373884,0.4646139826303128,0.08355988035761747
U322,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3181942041104152,0.4761070380179614,0.3576572602480715,0.5437286256508469,0.4742285474158889,0.10836590563782234,0.12243259831088509,0.24236548629415625,0.43365277865353546,0.10201840470852931,0.34449900975663483,0.13496416576868103,0.32539328807723156,0.31955176761481774,0.23847229746127602,0.37104077907684224,0.4484237018056778,0.19816624543685438,0.3412349436708617,0.33181077034916756,0.14181479861209717,0.1110879905268076,0.37484912197214193,0.20247068128940957,0.3624272105645757,0.18577375734040485,0.39351572998766177,0.3717927254448896,0.4137649175396708,0.4005341589189122,0.3712684511080314,0.4373779477209383,0.4071731079611129,0.4465336104431506,0.10155001471515825,0.33657788403549393,0.1808392262665603,0.22859807074160063,0.41950556788508964,0.36658383647930803,0.3755206800941092,0.1432972785777553,0.36571189697269807,0.24251892796251767,0.3595595287330804,0.3468029653687863,0.3153617139178583,0.37701911448694553,0.4711907466650385,0.2621567427954357,0.2500916062421763,0.34014489038970397,0.3643428664907013,0.22300298990687756,0.33039198358406824,0.20594257927401335,0.32366302496458366,0.34745518849763163,0.28814736652014333,0.3337034111353802,0.4172983682842277,0.25603112608564627,0.3325809436012742,0.4643293269009949,0.39343417891421384,0.4075986947946978,0.40045160238586347,0.4133733987378459,0.1610642190479349,0.3428280776556165,0.09434297371597607
U323,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.48746069616819043,0.3476151720380919,0.5382976688752273,0.503187945386623,0.1778020099139073,0.14101324968950754,0.5224916408962994,0.5127904729179625,0.19890936194639783,0.3853794979433491,0.19966717459702696,0.20927618369268253,0.49018800912900845,0.6603835450475359,0.30834513827937954,0.5484887565263362,0.3233401794987958,0.2564531711548412,0.4852171410656046,0.7831569750518544,0.2406390364568806,0.42179989135071316,0.18472140303106882,0.4023899354541734,0.2153641653110515,0.674315547381973,0.7504182802388805,0.5556531126808225,0.5071008156357331,0.567719184028758,0.5303256626363024,0.39707568234772345,0.7364105158690987,0.16218015307255915,0.5210419474843239,0.23997368692540647,0.7315925810265522,0.4437764003930869,0.5240429167360602,0.44839713452806335,0.7952516660889831,0.30951746591190366,0.24565274860790612,0.4947174361180085,0.3421750733523204,0.1886004040069763,0.3772052556026813,0.44966658311047386,0.2107765961790598,0.267524434984098,0.3210577794952349,0.7823532908043613,0.17304259618827753,0.19404193621862006,0.21552147546877332,0.2198295498542401,0.21612352799997245,0.39201625460483336,0.2780707551865245,0.5066243674962914,0.20266713388851956,0.610655384779167,0.5440656497353206,0.4786028303530522,0.4426541040380572,0.5214866088427362,0.3713657876801834,0.27724142064521556,0.6236821616994255,0.6652981254032826
U324,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.40294901907195824,0.6868533909432022,0.676099441199383,0.22894866700103858,0.14084985615583073,0.42702821650278144,0.7951425093491281,0.2255682293880152,0.3747689915926587,0.27695430850444197,0.6726461121581007,0.48521313274014966,0.4295444187353956,0.3912624473209471,0.6243023538923045,0.27259587731223806,0.5754169331035767,0.5473153955410409,0.2108651037522432,0.19910447602651593,0.5444035768517935,0.20290707471648226,0.4322054872539802,0.3113388842051631,0.6100759675849018,0.6276393647179944,0.7182769534001155,0.7063000154803524,0.4953227686462691,0.6729394896061406,0.5649376274557746,0.7051936417358345,0.15765567733084468,0.4817207571504528,0.2645017487053813,0.3621061896484461,0.7616198061199092,0.6808508514739023,0.6106229633145159,0.23359876100914592,0.5998713441298364,0.4508167120353523,0.5032483017923906,0.5203983145395374,0.6733772079294058,0.726885792253606,0.6566157692935085,0.350316089721897,0.5401129281267024,0.5159174903129247,0.6332804641613261,0.235330539848425,0.6147378816027512,0.3463026441132397,0.5338629764624543,0.5809904659936358,0.3599955884953831,0.5334254105259205,0.6231688079854215,0.29667434634495976,0.5449490900594248,0.7989570998654811,0.6967222235012507,0.5648433859286675,0.657528196689375,0.6394788834148107,0.26032261426492487,0.48022538816247223,0.17862652418260952
U325,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.49896327601836804,0.5022398341539311,0.12718620427555571,0.06461972242585273,0.23752129687507856,0.33288288785570314,0.08221787008535247,0.47719690756204647,0.11318051590739353,0.32041199316583807,0.30352707744569707,0.20576052361195937,0.7906461443643655,0.37511720937868226,0.1999445480264602,0.3600002864908999,0.343560041950049,0.20756363116936905,0.12329142625598948,0.49857323043365526,0.7961933150592985,0.3478983927302965,0.23288790650977603,0.3835331281088111,0.33624477222701993,0.4223167066465924,0.31071398169287484,0.3753653246799381,0.5462899397746506,0.6464573807725528,0.38317523939108455,0.09938071547940047,0.30523702623714977,0.2166658727715929,0.2305162600545118,0.35184829446268084,0.32713168131870884,0.3106887116767249,0.22005828145200643,0.7014617134488637,0.22877829879352102,0.4376324913165782,0.37744593446615504,0.21798975208540353,0.3743436771220607,0.6704479686788689,0.5971137521359314,0.2220744839711043,0.2740175661196978,0.28353125130421725,0.8199711858455477,0.3391172403118241,0.16722084285326283,0.2505654636128956,0.47143902527350634,0.28219292767409376,0.2796316802781724,0.605470708142787,0.8162841431879612,0.4618716566234882,0.40307990482730155,0.42656821842827025,0.7475442216511519,0.5304461292866385,0.5049141071707027,0.17727004806883292,0.5835259550038234,0.15148295778394072
U326,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7791400666143955,0.20063134384702605,0.13409608098983922,0.41377035366324205,0.6329865529520301,0.24958058762815863,0.5013549030472294,0.26384344227317186,0.38903500791064816,0.5102017718549632,0.4247971399151755,0.5449380741507724,0.7902659314198544,0.36833740814815635,0.4752606214942985,0.5898808694001926,0.32317207681072646,0.2076022489452751,0.6082333765536946,0.26455281980763745,0.6058220120513418,0.41381191956951213,0.7386190374357674,0.6448122527541262,0.68295517843455,0.6479021956770972,0.68855032208529,0.650502621742427,0.6000005274276161,0.7617535732068,0.18572432681288326,0.6911862003818868,0.3138580590218819,0.47166951344184666,0.6302646598520466,0.6622328626572984,0.5455153072467429,0.30306237289360294,0.5505476685634767,0.3872426591133979,0.592914469310998,0.4772019225353826,0.38191599348212885,0.5815357430732966,0.6807596935831616,0.35828119740848724,0.40436216868932445,0.5673103171522883,0.6000979245776559,0.27307296781273344,0.511248526433152,0.3119399613600308,0.4796684679505004,0.5617651695784083,0.43322168809106026,0.5791694639996031,0.6792865971411369,0.37018859432441376,0.6092996595436222,0.7744747168558903,0.6985603035462942,0.668869040654125,0.6333215670593929,0.6703803781194795,0.2756012272710327,0.5493600183067746,0.214680724922137
