,U299,U300,U301,U302,U303,U304,U305,U306,U307,U308,U309,U310,U311,U312,U313,U314,U315,U316,U317,U318,U319,U320,U321,U322,U323,U324,U325,U326,U327,U328,U329,U330,U331,U332,U333,U334,U335,U336,U337,U338,U339,U340,U341,U342,U343,U344,U345,U346,U347,U348,U349,U350,U351,U352,U353,U354,U355,U356,U357,U358,U359,U360,U361,U362,U363,U364,U365,U366,U367,U368,U369,U370,U371,U372,U373,U374,U375,U376,U377,U378,U379,U380,U381,U382,U384,U386,U387,U388,U389,U391,U392,U394,U395,U397,U398
U347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2779324534172106,0.5594240368516272,0.4109977878667219,0.532131613310985,0.39162933698164,0.5449777934196599,0.5302295042478496,0.45952147182852726,0.6104911756123869,0.22044629848151606,0.5713589712128344,0.26751297560475945,0.3771441396161637,0.48646899608072997,0.6183833839990717,0.4936471927950912,0.3463225081773656,0.4046077673138137,0.353675771131422,0.5766236893031396,0.33414005686646797,0.2028099067309796,0.40183390497489335,0.6477717058239977,0.26003645001782155,0.38646401421654636,0.36572710547815634,0.34798849881049765,0.12471196258904389,0.40799537150046383,0.21927022333065527,0.32760327228535235,0.4546956700585063,0.5106484895486371,0.4794937599675907,0.4994849039929372,0.2095184003350929,0.46281208187096107,0.5368390852931806,0.4963736277911819,0.45485964415462204,0.4746646230534099,0.5100079950038923,0.24865718549879645,0.48324914845019096,0.22885215628735528
U348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5499616277112701,0.45228792561327147,0.4344529309944005,0.37317151896925493,0.49492521157117664,0.3848993262139579,0.3122153843826947,0.4160547023012462,0.13510251788625022,0.6218570090292308,0.1707776418888186,0.28713320049128904,0.4084722961769634,0.3011988727976192,0.300565852014362,0.17041298363160665,0.18456869880472104,0.3088683463511858,0.2900052915307741,0.22612831186195265,0.1561067506831453,0.49955615252853913,0.2712328171473963,0.14355883247962697,0.12216064149431843,0.4732453290779403,0.25307067542164113,0.09949439826317522,0.3720449901409953,0.1606463346486146,0.23417052039538924,0.4258448931106323,0.1824155841581598,0.2699129716031697,0.4183956252161133,0.13909097618327795,0.5341835285553516,0.4335093372548212,0.4740951928693379,0.27221355227243227,0.34733250752225936,0.32432807389403123,0.19679752899766836,0.3894113553361459,0.1420207794050868
U349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7923005881416286,0.7172195901362449,0.7002645233607362,0.6510847922936474,0.6287833419068679,0.5803950306768672,0.8710430563856768,0.23416210055812028,0.6744368144706183,0.37193311207584223,0.5362982285576104,0.5910121331162828,0.6337448166240535,0.4531157095465834,0.4232146238818176,0.37589066299575,0.36471215338841867,0.5299406416778256,0.3739700020387262,0.25033667669532733,0.6037736626066563,0.5916407659513747,0.26311991783218847,0.32756374890864615,0.5309556418494712,0.7206714599056021,0.14396380241676743,0.4239374228463925,0.25791728057175317,0.30663575652856445,0.4334200488555825,0.4582460281700184,0.47146362027661715,0.6593146328584706,0.24330688098641542,0.6837570429461841,0.7843254889153244,0.7267891056942536,0.5616486524113714,0.5663484837922508,0.5639718511952564,0.31435832122593316,0.6226367769544645,0.32908792257220326
U350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.712878019502663,0.739821619442117,0.6196093660113832,0.6234021263233365,0.4936136918682953,0.8591584540525331,0.22272147670395387,0.5607382467149459,0.2674305374922952,0.557408654006955,0.5676074756481412,0.6282092081801753,0.4630230461690001,0.3623095311500458,0.2877959190181516,0.3066330680463917,0.5320135007169478,0.3817740090560824,0.26531873691384245,0.555376401035307,0.6152526346640407,0.23888596848803198,0.2624785286557124,0.555316629028339,0.897812880215123,0.1472259887942049,0.30064617393266213,0.2905611818674245,0.28541922253758256,0.3353897186496567,0.508655399339403,0.37737988419121976,0.5485421458339144,0.21392157961557,0.5298453063169977,0.754290892099555,0.5917909821514004,0.5253748873479908,0.4905479936339228,0.4833031162859501,0.2589251641437516,0.5556093849353345,0.29698759228010846
U351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7188579702763032,0.651373017440115,0.6899227602335396,0.607708456756438,0.7763220263765757,0.22517174619300737,0.5925080251383559,0.27455321742212524,0.4483547647975819,0.7745895839626071,0.6948923067189811,0.634774341815628,0.32169638556614305,0.5597032751931802,0.43493495410173405,0.572073697784187,0.4958850991974318,0.5365896811484094,0.6941180125939198,0.6783837974465172,0.3708727274710268,0.4954404802559274,0.5914450879512654,0.6803774229878401,0.26123232155217696,0.5567943416703811,0.3466127810000899,0.49985958471380315,0.5758658845391844,0.44426354244776056,0.5362906048259553,0.6515396882004859,0.3290934355747387,0.5882854898526578,0.7477264164768717,0.6926902279965211,0.5822377241302642,0.6145455965344193,0.604677424895158,0.26142562869231595,0.5419875820824956,0.24391809634335437
U352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6433741219652802,0.7103659426046233,0.5149243298495298,0.7782495738272908,0.19361104915155278,0.5702644017928707,0.26235537779455315,0.42594723999033146,0.7428199302647999,0.7010784133097728,0.5923838103864614,0.21070699852058566,0.4134696826168608,0.4366706260327404,0.4680323687018645,0.49510072777003417,0.581216586755472,0.703422508137292,0.613399494097492,0.2873994780647505,0.4205115944207485,0.5918051216450088,0.7281479829877456,0.16095643583452024,0.4988453230467371,0.3966634493907176,0.5440562845766176,0.5427355513919724,0.5206917404956484,0.5225138230536513,0.5172912606452976,0.1720729430182264,0.4587009835904506,0.693791162920566,0.61170251122693,0.445168138552535,0.5481147292512452,0.5197160185877583,0.22066867331956339,0.41728059240468907,0.15241993069051762
U353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6486678548026156,0.47014043664296895,0.6355824108129214,0.19558165107494313,0.8313271186564585,0.2837704360491731,0.6466902777464126,0.5486761317139173,0.5785777605566071,0.5653390123384977,0.48348310400789524,0.3749174820602358,0.3096459995410203,0.5025355142072907,0.4168161610443674,0.28519340293403866,0.48035109524752506,0.5342292278964813,0.2659698806441371,0.3484700118431177,0.6419451128836351,0.4992375376591784,0.20012431384947466,0.3937853844079873,0.35336416017363104,0.46679799076896866,0.596746242638224,0.45348246779413137,0.5183232080975194,0.5086908510630669,0.19422151895291828,0.5631384607408456,0.5328300151683903,0.48500197103792847,0.4187176717558936,0.5558564311090713,0.4768615073811458,0.26683879091938617,0.5470869182811108,0.4031610676450301
U354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5970379593049903,0.6877148645974576,0.19145987968474407,0.5516442617035747,0.2964196490574681,0.4410739607400203,0.7500222023035462,0.6148408371870068,0.6449051438089731,0.39377119842642105,0.5770315044864477,0.4456374008053633,0.5254502368618487,0.5502432187750205,0.5925052004107553,0.7032438679347087,0.7130629171657852,0.4427509833819173,0.5189976325167349,0.5243623746832492,0.5734312869237244,0.37669271670333376,0.5533224293869288,0.40353861024854054,0.5821433567213676,0.6336445516108647,0.5583104472360595,0.5577669185487208,0.5927728356287859,0.3469846403472524,0.5895104029277971,0.6518799080736764,0.654634851846513,0.5275140118779714,0.6691266182489556,0.5835251665647537,0.2628345917061223,0.565972067437436,0.2595289462489832
U355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6050174746336043,0.17379727136718096,0.4453613745089608,0.23676222817180154,0.3419260149275908,0.534958573367093,0.4757267119741723,0.4814692716542026,0.21546625625141444,0.7496548755517699,0.35990612184535864,0.49232718019930977,0.47437249973420176,0.3877016234106871,0.5116875781079215,0.7110948256551187,0.5272515267474774,0.34305480475196665,0.4336859124595687,0.4494743397797166,0.5867016087091901,0.41474691647134676,0.2552953607631705,0.37269270375739355,0.5520851953809522,0.34061804063420764,0.46725818067860986,0.692241735080786,0.6778949324651192,0.5272822025868406,0.6429758543849552,0.5981155151400183,0.7892994014820338,0.5615839134353607,0.6306170071105643,0.21492769774299683,0.5408624807118327,0.1532514086173139
U356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25370459983287746,0.6370604409693899,0.3105921017953719,0.5566346663591676,0.7005169707473529,0.7407771236233643,0.5720655522183008,0.42175225892086704,0.45868713410930617,0.49216282415318174,0.6131995666137507,0.46455907816658293,0.38668697173335687,0.6539787933170449,0.7216746297928157,0.31830797598316996,0.4095745563360438,0.5464551834498702,0.8288326800061331,0.18256046135436985,0.46558441334021755,0.32913862460689436,0.3914901094069486,0.48046896887812823,0.5614651152234786,0.5424946251821805,0.6983348572268475,0.28934968906327174,0.6383560465241158,0.8455055523007261,0.7286234224492059,0.6197535233958755,0.6219838304458086,0.6167696233737534,0.2981028736769651,0.5899169729059529,0.3235443935491123
U357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.15998771055945826,0.07455326382987928,0.1701659904527085,0.18285534201540504,0.17102414619048564,0.14760138084075655,0.08646077808282894,0.11830672667159904,0.10286222069942981,0.221314535519128,0.10524983411882757,0.07949804145240054,0.15976008786135307,0.18860112577314056,0.07371171558440416,0.09071947503130026,0.1366587211376213,0.19507235169242795,0.037390628075407065,0.1120643905727921,0.07781782308229555,0.10424083675208543,0.12559200676529345,0.19308274805547423,0.1390438276471661,0.1573070296420832,0.06445456522541503,0.14795021382639442,0.19895960868484053,0.17014548025652143,0.14410089140608762,0.13934105915275713,0.14260171373147842,0.06788151263447798,0.15045133339390568,0.05754802102583789
U358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.34667530850757855,0.6287262340440702,0.5294805923147206,0.5387270051193467,0.4683941100811335,0.4799845777761315,0.4264267285511298,0.38767561786311255,0.47900509381317286,0.39779774543761687,0.25877245343288263,0.5083953324741384,0.47500049326544863,0.26497976641548243,0.3222621232772607,0.6588185742683583,0.4578078376562832,0.13771035079438568,0.4332502372663347,0.3038262666844564,0.4300200345593206,0.5961858061550123,0.3602858439406591,0.544841163145651,0.5304792096480564,0.18859029246791673,0.6034322895125352,0.5647912778779549,0.5325207772251154,0.4322913677252344,0.5252466610071473,0.4845177006122181,0.2670747194141898,0.48898094547443194,0.37537627798439765
U359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.22999363329013303,0.299193830904935,0.29723072918396487,0.2669437375401029,0.17841092825816765,0.2470161994462991,0.19716445921952203,0.2668581264527826,0.17132388931051604,0.13634462688724394,0.22993007918371236,0.28828171227614885,0.1413957885240201,0.21477909009183327,0.21877211900206925,0.24393210540081534,0.08748790227247497,0.19737915575629938,0.11793347153510823,0.16582141685432544,0.21184921520939567,0.23656665998133614,0.24034598335675295,0.25898392090127614,0.10288752888311004,0.2418214965205968,0.300494120141527,0.2803002556779648,0.23507195053471788,0.26824917878106225,0.2549077134514157,0.17217720002434314,0.2566309572561815,0.10566520416367306
U360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.41379090882775377,0.44483296330607314,0.4474171841189255,0.7466035344843275,0.3149101026380721,0.28150053894357957,0.4164319783697012,0.3138777591548013,0.22374941888972144,0.3505704898663985,0.3199863726253645,0.1609035620888683,0.2780137195135976,0.39399093483526787,0.47399832575218664,0.1305332753233661,0.2460130965214401,0.22014750436233754,0.3005011217425137,0.3387203081451243,0.3568638584131705,0.3322992376408423,0.4289603897989262,0.11622306180778319,0.5786798685869966,0.4190487668303122,0.40309320195701565,0.29145660729703166,0.5449328058217767,0.3067206328348374,0.25155524086535425,0.46695897603806097,0.6204099379886773
U361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6946012613948674,0.7696073618781372,0.2997433536952348,0.5903246455512281,0.5977802163476224,0.5182377315964912,0.5745722674942029,0.798035023747463,0.836465262641108,0.6611297020095374,0.3551293806052904,0.652435101796323,0.5454085024741181,0.5562716747606723,0.19182637725244595,0.6961403685410065,0.4198536812280508,0.6800495594558155,0.6645602648350026,0.5258897772937199,0.6496050652007119,0.6114188680821122,0.19537416852383058,0.5782464431652127,0.7124091369821542,0.7383206795262686,0.4410013647546169,0.6979081987542586,0.5910740320932667,0.26265128850755226,0.4408945533247383,0.20867839841696878
U362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5796534003125623,0.33134657351374325,0.4643873153231815,0.43987375130115314,0.5367004616748673,0.42606839104678235,0.4778534080937406,0.6410683679256394,0.6330336627429024,0.26801063751769433,0.4638899909772561,0.4529719004755601,0.628864589320998,0.15042756600598195,0.4913691940028201,0.32112370675046703,0.4384962692632678,0.5137958644050598,0.44151456325595834,0.524053680001037,0.5677080832671166,0.21146232698963832,0.5525368486902524,0.704511197193012,0.6381351716030168,0.49766416754871323,0.5911358365320412,0.5714494547266076,0.260813900148161,0.5030512881134988,0.31992493876593564
U363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42216094489767975,0.5717013128741142,0.5981019324567681,0.5567737454689522,0.49966537409766326,0.6679762775129626,0.6182169368682358,0.552093263690151,0.3318360293967382,0.6057237603177535,0.4512813114755939,0.4141170673469236,0.17856431131137354,0.5520390269689862,0.3531485082976893,0.5900778222459119,0.5648143537269434,0.48809225745288953,0.5582552240770168,0.5707700911080614,0.16833207323115082,0.49956362974530877,0.515245905311775,0.5869369679093277,0.37220836836989496,0.6007094228061759,0.5096467581817834,0.24303838071840467,0.49291401819717734,0.3115211160094404
U364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.273265864747774,0.23925073685514575,0.33802575897054116,0.2505009703345497,0.16914248998120773,0.25239058053573127,0.16967661185813682,0.1193716036271347,0.2942146029868482,0.18819257397238395,0.33217618153853334,0.11551125425371846,0.19958729237835288,0.1417458005159583,0.21109750880665015,0.22181199646356892,0.17766929860760666,0.1880837441175164,0.3813784202285878,0.07882385610972359,0.6225662222015563,0.23279779822530067,0.35487861092473444,0.17837841124192824,0.4936167174503699,0.20014043696096212,0.25171515566333125,0.5023841890223777,0.8156925992777566
U365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4516571217459326,0.4697955554697653,0.5322579236009752,0.5894337693201512,0.5482658267771631,0.6766698106647974,0.6254787831775009,0.5808189617113629,0.376895479051624,0.2773636079282183,0.7259441516930036,0.5077844027168613,0.27583636275606876,0.4926417621688104,0.6600589401701393,0.23783270361919756,0.4769697789988882,0.6925454740830185,0.7664068190539423,0.5362441569980394,0.5165063517437833,0.5865536649902834,0.7635896302436177,0.6517242568953263,0.6278406755332236,0.2019950551289686,0.4593507780642545,0.21034689316970476
U366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.38408069760026126,0.37253416579514487,0.5032278287526629,0.5365058652284809,0.3882772555630628,0.24513902215181482,0.39495286535041463,0.3281142110271981,0.26524761984088047,0.15385209671980227,0.5978957718168213,0.23719490889462674,0.4056756040458458,0.437252161959397,0.2620183568195952,0.3806443967938778,0.48281015249144194,0.17264652300416028,0.4280137348518569,0.43872212441228875,0.4978799375042145,0.30568754807423304,0.4671579661365691,0.3936272370287342,0.17657873260491605,0.28799791246138634,0.16951917879461856
U367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.37114170946864217,0.2813207568540313,0.42212527738177835,0.6028331340498562,0.3258839925620121,0.3627129242656025,0.39000321384644765,0.48607139193222143,0.28043017635581713,0.3361119166922305,0.23056976420692765,0.32636693495143887,0.4170830848143684,0.4621265256183927,0.41832840514636543,0.5763541070569301,0.34588943239069614,0.47157251485776486,0.5750409417270568,0.5265449087244666,0.5488439113939668,0.5525024177076814,0.5302898337768418,0.2423518416454549,0.48804991778989,0.23834107356829487
U368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5799820247401977,0.6054747830202288,0.5164652165671744,0.4221076587318184,0.4709499597299109,0.48908809270201414,0.3878971850269534,0.3457050935896892,0.503687238875114,0.361085282474918,0.5501549838703879,0.5517412605458515,0.3193504963971905,0.46446482378300896,0.48097604459742443,0.31378528306006376,0.44336566239846065,0.462296557591645,0.4924862224897241,0.4079471085676258,0.5261272233859,0.755967271497069,0.18041351052146753,0.37408311217955215,0.19333603989742568
U369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7925463142048706,0.4236024748923889,0.33523154061851446,0.6074285524323374,0.4110633932694315,0.3054103210736371,0.20707514490036574,0.6895020887416313,0.40138072447610973,0.7527485002110246,0.651028355344005,0.2200243468955381,0.5193884379316493,0.42584269247113016,0.13400388319599374,0.42528306342944433,0.4646179279142634,0.5643118409980497,0.2422629538256957,0.6108715183035837,0.4598549220315702,0.18359961424208632,0.19870390567911347,0.14770441065995804
U370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5785182457723623,0.41912711658652696,0.5607466449540974,0.6303628390244673,0.5331137370606714,0.2455010188796524,0.741837537956177,0.3996639292364801,0.6527250631981282,0.7518932543367599,0.3917610268849625,0.6010199772028425,0.618607476226563,0.22433912537683523,0.650866990339556,0.6937586271347812,0.7549239484633227,0.42912474156259833,0.6877248506227372,0.5577503635285833,0.2614213397620931,0.4055834019629451,0.20191709570600228
U371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5585165117977368,0.46083983335913176,0.48371318191645185,0.5856096169388237,0.5270208624716396,0.4815235553934223,0.310536019754859,0.4393887228755403,0.5849261135226863,0.6211449195668679,0.5251313789219672,0.6801865519727606,0.5915078961746184,0.464022442510008,0.7028955046668008,0.6161156087954991,0.7519911818401983,0.5976738628872551,0.6814668838835687,0.23014681580328206,0.5998297638320503,0.07498385534773983
U372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3115306071214029,0.3426501070376127,0.25791851497954627,0.6512212685245334,0.3334924359105688,0.19027725546101407,0.29624245041840996,0.4559123679111334,0.2607687284752433,0.5387137562930273,0.4661418566720839,0.6276280832629858,0.3192607279681372,0.3373387882510893,0.3596407599462659,0.5749567984054352,0.38046281389473696,0.40633948016168703,0.11497727042611093,0.3335730400391677,0.06642055889809925
U373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4327345890932108,0.2679521723588054,0.1769289485949912,0.52688738580439,0.30703164348017226,0.5148146636739704,0.489658824708063,0.4719392397101201,0.4749139069156598,0.4117958528121703,0.14150739390836084,0.3883174941083885,0.42572884107894315,0.5365709342532899,0.2639111156061347,0.5121827381543317,0.4173206016544688,0.15849405527261462,0.21000783213551052,0.187681282833861
U374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4780153452215974,0.22464410065819548,0.5386459364150413,0.33624944072930385,0.4949108069802768,0.6184601269674316,0.3395919360998159,0.5285021104160611,0.5278437540246042,0.19196474754553786,0.480083093827008,0.5697062770180437,0.5539052810526554,0.3963017291683622,0.46149705288360654,0.4680858190502811,0.20256843052330434,0.2977553544419407,0.12949361156073372
U375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12009000014197227,0.25840116240813843,0.2950035375614866,0.2785820344604672,0.26035615392788164,0.5241744997875819,0.34904242986622025,0.47580438804185277,0.18366844882665082,0.4174642104872411,0.7006919557162157,0.5276181870173695,0.5005709294343758,0.40222863933008685,0.4316096852261105,0.2147191071168729,0.4887552421419292,0.25777549258360327
U376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.20556703311984517,0.1918577916443932,0.23202261206333538,0.4314313321389148,0.11886378859651074,0.17228332714405034,0.5347042858162568,0.9095647392365545,0.3244418000046492,0.20111887042753862,0.26218610867098735,0.6960248702331255,0.3711549362546484,0.38397049751178153,0.08635980256714786,0.36260110892449954,0.08378303122981244
U377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.304028323262783,0.5508617679872315,0.618240897684198,0.23512852042736607,0.49571343230774323,0.5358058347118096,0.18242558903793143,0.5548785479021591,0.5752836923943128,0.642258562434657,0.35165452198018216,0.6225780115261085,0.5160020084122453,0.23228803735575454,0.3817445322947642,0.15715837845767736
U378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7379342059745206,0.45263145225443546,0.3151114800844447,0.3930933487582904,0.24304163843957302,0.09686427860458165,0.2361549667248644,0.29327359481111337,0.3037886346427048,0.19381302667801256,0.3033099198857202,0.26605274497970083,0.10140132119840663,0.17532080564111852,0.09481959857250388
U379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.713477536925153,0.36103750851891725,0.5848588730650287,0.38753821961411655,0.1300030533497907,0.38992204988731016,0.3993423212425999,0.47171441414777987,0.23538741106644828,0.5256116999706049,0.4161992974631591,0.1615442629570281,0.22865463506883527,0.15173149822168047
U380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3321771994504729,0.6523489760539801,0.6040165636293674,0.4132345142325397,0.5517952020383314,0.5158853103075204,0.5808995776232548,0.49696023348579205,0.6066768605100858,0.5560732744137908,0.20946095056734593,0.37294146344949547,0.1597187246632938
U381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4383693641100957,0.262424787681063,0.11081641755939509,0.18803452811256852,0.40104039338744313,0.3294778845046771,0.29391948274426405,0.27562035538680263,0.30481198946783367,0.12259631236113319,0.3450081601676314,0.0269953281660866
U382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4698742490305519,0.19492296937693027,0.4028500131982182,0.5630903834301145,0.5460487809067122,0.39705639942757637,0.507252416135477,0.49194199989011334,0.18780059956778958,0.3036550662626593,0.10117885437725523
U384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5956303895730282,0.7692744710958165,0.7622793678234304,0.7906385382080281,0.7822120791927227,0.7494043155739533,0.7357232187879735,0.3082942166920008,0.5999082283951911,0.31910511394627944
U386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.36214946162956474,0.33996109408484565,0.331906926606303,0.8453704102370421,0.3707140537190379,0.4775287457785224,0.11121535669028058,0.4176281041538267,0.056098345916620544
U387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6638892395446115,0.7700536298766425,0.5495879847745809,0.7635296578611602,0.5898248326378623,0.3706598230084281,0.6337561578086003,0.6405650867933397
U388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8108254831429428,0.7113452146015514,0.7185015797126936,0.7532930251521417,0.3146979515355866,0.5529607136830539,0.17405644367131295
U389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.60991091072534,0.7671541232093397,0.680336941740081,0.3242385319195239,0.5276594956800894,0.28951877994736325
U391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5864837704144633,0.7084183870419126,0.22969661175150322,0.5885038158286687,0.13226612091382217
U392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6681747788082205,0.33213665870086034,0.5681183441757783,0.4091541204274928
U394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.26815931937812415,0.576225340489686,0.1644623036504585
U395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3247876146827862,0.30349473321875076
U397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.49004209261445053
U398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
