ASV,MannWU_stat,p_value,Local_left_colon_pos_mean,Local_left_colon_neg_mean,Local_left_colon_pooled_stdev,Local_left_colon_cohens_d,Local_left_colon_cliffs_delta
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,5625.0,0.7303813355782258,0.0030872276829202482,0.00586562467692371,0.010780790152982576,-0.2577173801342195,0.02983787512935495
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.2,5620.5,0.7317996993221774,0.013285417250257451,0.016097278315009487,0.015621397365646043,-0.1800006106326806,0.030614004829251466
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.2,5968.0,0.7341848388072347,0.001660715285714443,0.0016457076694430248,0.0033998700047560143,0.004414173556760817,-0.029320455329423938
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,5623.5,0.7348459932186631,0.001706989428720563,0.0020499760001573973,0.0022973252942224778,-0.14929821749641117,0.030096585029320454
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.68,5624.0,0.7366432692022837,0.0020495010880564536,0.004159110999401501,0.007387723236983682,-0.28555616441938825,0.03001034839599862
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,5970.5,0.7381393126598446,0.0017591164677244909,0.0016836833241277405,0.002032701681766104,0.03710979543796637,-0.029751638496033114
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.31,5920.0,0.7398100996403936,0.000928821671509759,0.00040712159200373556,0.003146627181853724,0.16579659723103338,-0.02104173853052777
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.18,5663.0,0.7410442756633822,0.0005993047702112721,0.0009614345787024898,0.002251595106426298,-0.16083256152834044,0.02328389099689548
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.16,5968.0,0.7423985697240054,0.003634958157209084,0.0033709563869285188,0.004175880254744135,0.06322062755047587,-0.029320455329423938
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.38,5633.0,0.7478882723665226,0.0035168263982583827,0.0061453556353367805,0.011003177192936961,-0.2388882039240152,0.02845808899620559
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,5912.5,0.7484720681155125,0.0005513804964954854,0.0032906963770082598,0.014631504339218646,-0.18722038534139268,-0.01974818903070024
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_massiliensis.1,5711.0,0.7496059959288556,0.00012053291358805425,0.00014016003453305785,0.00047753250527361556,-0.04110112029705222,0.01500517419799931
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella_NA.39,5707.0,0.770207320716476,0.0005332728233253115,0.0008012408992265724,0.003945728454134257,-0.06791346110513237,0.01569506726457399
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.6,5654.0,0.7726440794778646,0.0018508683898018148,0.0022978699526689053,0.003810442211120443,-0.1173096291980378,0.024836150396688513
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,5709.0,0.7775606316455955,0.00023108160799076814,0.0004830555829917973,0.0013430969779598498,-0.18760668748117873,0.015350120731286651
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.83,5893.5,0.7827256051988589,0.00033452079520186767,0.0001773543577839209,0.0008055518773672378,0.19510405454160112,-0.016471196964470507
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_catus.1,5656.0,0.7836582043089807,0.0012977948832001648,0.001292491049744882,0.0009748199257150012,0.005440834061113977,0.024491203863401173
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.37,5719.0,0.7903649174172226,0.0003976971151524214,0.000368160922917252,0.0020854835087155106,0.01416275511733073,0.013625388064849949
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.34,5881.5,0.7910534421338067,0.0014574007980974568,0.001040004527576077,0.008575644178568334,0.048672293512889465,-0.014401517764746465
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.43,5897.5,0.7920688444111745,0.0003102239321828244,0.0002397583517972583,0.0006711197156954815,0.10499703516017647,-0.017161090031045188
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.53,5746.0,0.7934719543927624,5.5531814603865096e-05,0.00026170727900468743,0.001128080277823643,-0.1827666598325678,0.008968609865470852
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.7,5664.0,0.7956102569768676,0.0013535205978550994,0.0013173719291832734,0.0010694978006211048,0.033799666208600754,0.023111417730251813
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,5930.0,0.7979280016801996,0.0027337593348073556,0.0030980836182776662,0.005036200639557475,-0.0723410978920656,-0.02276647119696447
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.78,5910.0,0.7984505609099489,0.002945177434038737,0.0010887923224192008,0.009609870811094582,0.19317482493899318,-0.019317005864091064
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.9,5700.0,0.7987524356974851,0.000739958048896372,0.0010331837968713053,0.00378007254445889,-0.07757146047494917,0.016902380131079683
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_faecis.1,5667.0,0.8005057818229874,0.004542629197023098,0.004273867570654697,0.003228386363256906,0.08324952348555488,0.0225939979303208
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_bacterium.1,5927.5,0.8027509689937504,0.0036778666212662773,0.004381390422019803,0.004478092317213353,-0.15710346078602463,-0.022335288030355296
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.359,5872.0,0.8034346551459901,0.0014467704832723195,0.0005365975073272256,0.008370053289632062,0.10874159870314327,-0.012763021731631597
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Butyrivibrio_crossotus.1,5923.5,0.8043569659880326,0.006267798437805518,0.0030074837285437588,0.010312450795043806,0.3161532378732586,-0.021645394963780613
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.1,5926.0,0.8049983432115433,0.020120519162640734,0.02230388119904049,0.026689041640677744,-0.08180743489387847,-0.02207657813038979
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.11,5725.5,0.8097319118954014,0.00014135922286473735,0.00017920182132905984,0.00047152741731971054,-0.08025535117221827,0.012504311831666092
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae-NK4A136-group_NA.52,5674.0,0.8109983230451863,0.00661705782650827,0.0055305288425100355,0.006623139347656316,0.1640504490340697,0.02138668506381511
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.2,5731.0,0.8119284727102205,0.0006683226389959265,0.0004949330976725817,0.004345189375696133,0.03990379390439489,0.011555708865125906
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_intestinihominis.2,5708.0,0.8251486017264273,0.0009417230003669776,0.0003880370824458394,0.0024790906434656694,0.22334234505726155,0.015522593997930321
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.311,5687.0,0.8301000206607949,0.002893709102828188,0.0033327973919257178,0.0047998527359967205,-0.09147953348746855,0.019144532597447396
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,5872.0,0.8324028690340521,0.00022252670735412822,0.0001902409023706139,0.0005390545107908568,0.0598933954492788,-0.012763021731631597
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.3,5873.5,0.8329207863905436,0.00023346789555848523,0.0002603375002623118,0.0006371109991492839,-0.042174134082922414,-0.013021731631597103
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.1,5901.0,0.8420824908938508,0.0033028150281334853,0.002486308157967556,0.00442070848331943,0.1847004554240204,-0.017764746464298035
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_CAG-56_NA.6,5900.0,0.8437244232938961,0.001812391655690482,0.0016385900232620423,0.0015560363965972579,0.1116950945418174,-0.017592273197654364
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.8,5897.5,0.8462363658768874,0.0028038104529934816,0.0027913563375811714,0.005253565985354992,0.002370602262735005,-0.017161090031045188
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.92,5877.0,0.8470553044997835,0.00043010660084263376,0.000358650961676481,0.000854774458614299,0.08359589883159554,-0.013625388064849949
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,5876.5,0.8473188593550801,0.0007622589035766687,0.0012890894995213212,0.004297494584567825,-0.12259017098857679,-0.013539151431528113
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.47,5858.0,0.8567388716036455,0.000254126660789358,0.0001500280468769824,0.0007171591361502111,0.14515413478685968,-0.010348395998620214
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.59,5891.0,0.8575411073798582,0.002637266722093861,0.0026363542519133917,0.004006488362616942,0.00022774811702516866,-0.01604001379786133
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.131,5707.0,0.8606281011003828,0.0032829507056564198,0.003762634784270661,0.004853951879095619,-0.09882341040093195,0.01569506726457399
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_longum.1,5752.5,0.8612917227817654,0.0005391471494214719,0.00042568450433533013,0.0028607493229224168,0.03966186207823104,0.007847533632286996
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,5711.0,0.8669817226092503,0.05965295681981095,0.06489162873321168,0.05674862166100575,-0.09231364146066004,0.01500517419799931
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-003_NA.8,5862.0,0.8760160618052757,0.00038329878119025524,0.00036775728306944714,0.0008650447639766867,0.01796612009922177,-0.011038289065194894
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214-group_NA.18,5744.0,0.8794791687469956,0.0006570258339325245,0.0004909817339767297,0.002727030484518596,0.060888244887041164,0.009313556398758192
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.17,5736.0,0.8814787892238513,0.00041330846808335016,0.0003787564604891107,0.000852839167350589,0.04051409564311867,0.010693342531907554
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,5850.5,0.8819252057500535,0.00038499162490765427,0.000623471435833895,0.0018823529766965343,-0.12669239716387556,-0.009054846498792688
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,5740.0,0.8831154861194118,0.00048349627129899177,0.0006338489773125468,0.0014254852690274986,-0.10547475254944538,0.010003449465332874
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,5850.0,0.8856682795596293,0.0011714545346964802,0.0003923656159445125,0.005383419084535882,0.14472009451947299,-0.008968609865470852
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.154,5845.0,0.8867305509933436,0.0004973380731097939,0.00021843362460506797,0.0016498822584753944,0.16904506189578217,-0.008106243532252502
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_salyersiae.1,5751.0,0.8898351234828831,0.0003706191752055016,0.0006295223492463577,0.0023279028275273537,-0.11121734592154658,0.008106243532252502
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,5742.0,0.8920224601529856,0.0010292173797477964,0.0011490025563273313,0.0038709282814776824,-0.03094481939970438,0.009658502932045532
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.10,5744.0,0.892877084341053,0.0002701918627355288,0.00028958718035351446,0.0005594771344817821,-0.03466686379587367,0.009313556398758192
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,5745.0,0.8932155504614497,0.0004596407954169137,0.0006172884733636702,0.0016251581794340072,-0.0970045131247842,0.009141083132114522
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,5747.0,0.8955425947206903,0.001352902398133655,0.0010826562810726434,0.00501005493505717,0.05394074926604128,0.008796136598827182
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,5865.0,0.8967975731640332,0.0011722959339437052,0.0010722114011695867,0.0010531109499457175,0.09503702604106183,-0.011555708865125906
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_Slackia_isoflavoniconvertens.1,5847.0,0.89786879485691,0.0003689956479889437,0.00022513039376916984,0.000761258008257981,0.18898356754103227,-0.008451190065539842
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,5829.0,0.900097117561196,0.0002563252979730219,9.584481117818793e-05,0.0010354843292598814,0.15498108687896647,-0.005346671265953777
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.5,5753.0,0.9038364288934193,0.0018015791133175107,0.0017270061870546737,0.00769913978393638,0.009685877689664404,0.007761296998965161
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae-NK3B31-group_NA.2,5761.5,0.904177421924695,0.0005611015710044878,0.0001703651796255619,0.002554302090135749,0.15297187943739265,0.006295274232493963
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.26,5848.5,0.9163832692684971,0.0017559122483386338,0.0018477456904360254,0.004255664777216005,-0.021579106180789863,-0.008709899965505346
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.69,5824.0,0.916408695102217,0.0004530441678662066,0.00010770512469528329,0.0031159814121234195,0.11082833865032214,-0.004484304932735426
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.47,5747.0,0.9221009706374543,0.010642057450143003,0.012222192747831763,0.02193823451702646,-0.07202654782737433,0.008796136598827182
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,5838.0,0.9230347828487427,0.00031866760791493336,0.0002780205851830856,0.000586145127256904,0.06934634588207095,-0.006898930665746809
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,5774.0,0.9381198554475063,0.0008668940673301266,0.000313873307978324,0.004609555935569783,0.11997267569407295,0.004139358399448086
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium-siraeum-group_NA.13,5824.0,0.9383302337314,0.0002444688935151519,0.00039965901805383085,0.0012678639978272164,-0.12240281670954753,-0.004484304932735426
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.13,5772.0,0.9404967563150876,0.00041399578998777865,0.000727600484800971,0.002971179027413244,-0.10554890564309805,0.004484304932735426
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.3,5818.5,0.9479386144008342,0.00021557286332470434,0.0003394248366811951,0.0013155085441938024,-0.09414760086745945,-0.0035357019661952397
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.1,5765.5,0.9489334829170315,0.002003741538974423,0.001316229421384601,0.003899255044118467,0.17631883778078256,0.005605381165919282
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus-torques-group_NA.24,5770.0,0.951005164253127,0.0007404904605119732,0.0005481942546334503,0.0013594590462308292,0.14145053240969202,0.004829251466022766
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.96,5827.0,0.9542892196192454,0.001284767868376123,0.0014632009001368013,0.0031783051174843124,-0.05614093838225052,-0.005001724732666437
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae-RC9-gut-group_NA.51,5815.0,0.956530119034434,0.0007764107075118847,0.0002007540167815558,0.003484234059256847,0.16521757176471402,-0.002932045532942394
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium-coprostanoligenes-group_NA_NA.48,5773.0,0.958153778767902,0.0008282794424608667,0.0006902886501918368,0.0013982903570851702,0.09868536357261369,0.004311831666091756
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,5817.0,0.9694281226235392,0.004503542423995318,0.008358334139240432,0.037216657972474705,-0.10357705192379452,-0.003276992066229734
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.53,5814.0,0.9732201974182868,0.0006762289824261936,0.0006861282109399201,0.0013253658185810768,-0.007469053732142016,-0.0027595722662987236
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.40,5811.0,0.9765038596544949,0.002298058182913515,0.00286730049042326,0.010562136699750695,-0.053894616562118636,-0.002242152466367713
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.16,5813.0,0.9772113502090667,0.0007756362471115524,0.0008386445503726908,0.0007337002420285022,-0.08587744647178508,-0.0025870989996550535
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium-sensu-stricto-12_NA.29,5783.0,0.9773606700273215,0.003571136878500025,0.002410386536902509,0.012028646606868231,0.09649883145912189,0.0025870989996550535
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.18,5809.0,0.9818569998158249,0.003912648738345627,0.003730290613870137,0.018673424296440273,0.009765649919401948,-0.0018972059330803726
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.103,5804.0,0.9847403679410622,0.0001804516597557792,0.00016086682406386374,0.0005577795810806572,0.03511214170653447,-0.0010348395998620215
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.75,5791.5,0.9878249941641479,0.0012294863771204593,0.002196945917934198,0.0084441839714449,-0.11457111120332387,0.0011210762331838565
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,5793.0,0.989001708207804,0.000506188294074377,0.0006496982518470495,0.002295186463782347,-0.06252649187211377,0.0008623663332183512
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.22,5792.5,0.9912537673342035,0.0016805609312800494,0.0011102290199392155,0.004908528057129094,0.11619204468282296,0.0009486029665401863
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_aerofaciens.1,5804.0,0.9915027867022977,0.0171639726900383,0.022017089586165408,0.03008520348701326,-0.16131241718946757,-0.0010348395998620215
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Intestinibacter_bartlettii.1,5802.0,0.994582261261924,0.001975317594651356,0.0018922105258034794,0.002054460927063145,0.04045200750869382,-0.0006898930665746809
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae-R-7-group_NA.104,5801.5,0.9953383138123169,0.0019772008633863547,0.002179562534731864,0.0027667181233020617,-0.07314141243416296,-0.0006036564332528458
Bacteria_Firmicutes_Clostridia_Clostridia-UCG-014_NA_NA_NA.30,5801.0,0.995489766781516,0.001861111324173351,0.0023890896871355998,0.007365103905230357,-0.0716864785284703,-0.0005174197999310107
Bacteria_Firmicutes_Clostridia_Clostridia-vadinBB60-group_NA_NA_NA.56,5797.0,0.9988693196960675,0.0003768181394177783,0.00024055731343647994,0.0010220715338012326,0.13331828690554026,0.00017247326664367022
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,5797.0,0.9992166695742569,0.0012579388797395634,0.0013524995553736486,0.0014652835035044148,-0.06453404778524505,0.00017247326664367022
